,date,species,plant,rep,input_by,potted,branch_length,branch_width,branch_height,total_branch_mass,branching,mpa,notes_on_plant_char,start_time_clocktime,start_time,ambient_temp,ambient_humidity,pre_ignition_glow,first_glow_time,ignition,primary_ignition,primary_time_of_flame_end,secondary_ignition,secondary_time_of_flame_end,third_ignition,third_time_of_ignition_flame_end,time_fh,fh,time_of_glow_end,end_time,thermocoupler_height,hotplate_height,notes_on_flam_data,Species,end_ct,glow_start_ct,glow_end_ct,maxflameht_ct,firstigstart_ct,secondigstart_ct,firstigend_ct,secondigend_ct
160,2022-08-10,IRIDOU,1.0,2.0,JL,yes,25.0,1.7,0.5,19.51,0.0,0.03,,2023-06-19 13:05:48,2023-06-19 00:00:10,35.5,34.0,0.0,,M,2023-06-19 00:01:48,2023-06-19 00:02:04,,,,,2023-06-19 00:01:50,18.0,2023-06-19 00:06:32,2023-06-19 00:06:32,19.0,15.0,early manual ignition,IRIDOU,2023-06-19 13:12:10,,2023-06-19 13:12:10,2023-06-19 13:07:28,2023-06-19 13:07:26,,2023-06-19 13:07:42,
161,2022-08-10,IRIDOU,1.0,3.0,JL,yes,22.9,1.0,1.0,19.56,0.0,0.03,,2023-06-19 13:15:29,2023-06-19 00:00:20,36.3,32.0,0.0,,M,2023-06-19 00:01:58,2023-06-19 00:02:18,,,,,2023-06-19 00:02:00,18.0,2023-06-19 00:04:38,2023-06-19 00:04:38,19.0,15.0,early manual ignition,IRIDOU,2023-06-19 13:19:47,,2023-06-19 13:19:47,2023-06-19 13:17:09,2023-06-19 13:17:07,,2023-06-19 13:17:27,
162,2022-08-10,IRIDOU,1.0,5.0,JL,yes,25.0,1.1,0.5,19.9,0.0,0.03,,2023-06-19 13:25:47,2023-06-19 00:00:10,36.0,32.0,0.0,,M,2023-06-19 00:02:14,2023-06-19 00:02:18,,,,,2023-06-19 00:02:15,27.0,2023-06-19 00:03:35,2023-06-19 00:03:35,19.0,15.0,"only have glow video, max flame height is an estimate; early manual ignition",IRIDOU,2023-06-19 13:29:12,,2023-06-19 13:29:12,2023-06-19 13:27:52,2023-06-19 13:27:51,,2023-06-19 13:27:55,
163,2022-08-10,IRIDOU,2.0,1.0,JL,yes,25.0,0.8,0.5,18.43,0.0,0.13999999999999999,,2023-06-19 13:31:26,2023-06-19 00:00:42,31.0,37.0,0.0,,M,2023-06-19 00:02:20,2023-06-19 00:02:26,2023-06-19 00:02:18,2023-06-19 00:02:19,,,2023-06-19 00:02:24,6.0,2023-06-19 00:07:02,2023-06-19 00:07:02,19.0,15.0,early manual ignition,IRIDOU,2023-06-19 13:37:46,,2023-06-19 13:37:46,2023-06-19 13:33:08,2023-06-19 13:33:04,2023-06-19 13:33:02,2023-06-19 13:33:10,2023-06-19 13:33:03
164,2022-08-10,IRIDOU,2.0,2.0,JL,yes,25.0,0.9,0.1,18.95,0.0,0.04,,2023-06-19 13:39:10,2023-06-19 00:00:08,36.1,32.0,0.0,,M,2023-06-19 00:02:07,2023-06-19 00:02:09,2023-06-19 00:01:57,2023-06-19 00:01:58,2023-06-19 00:02:00,2023-06-19 00:02:02,2023-06-19 00:02:07,8.0,2023-06-19 00:04:38,2023-06-19 00:04:38,19.0,15.0,early manual ignition; only have glow video,IRIDOU,2023-06-19 13:43:40,,2023-06-19 13:43:40,2023-06-19 13:41:09,2023-06-19 13:41:09,2023-06-19 13:40:59,2023-06-19 13:41:11,2023-06-19 13:41:00
165,2022-08-10,IRIDOU,2.0,4.0,JL,yes,25.0,1.2,0.5,18.72,0.0,0.06,,2023-06-19 13:53:05,2023-06-19 00:00:00,35.3,32.0,0.0,,M,2023-06-19 00:01:51,2023-06-19 00:02:11,,,,,2023-06-19 00:01:54,13.0,2023-06-19 00:02:24,2023-06-19 00:02:24,19.0,15.0,early manual ignition; sample loaded prior to video starting; challenging to see how long it had been in there (ADDED 5 SECONDS),IRIDOU,2023-06-19 13:55:29,,2023-06-19 13:55:29,2023-06-19 13:54:59,2023-06-19 13:54:56,,2023-06-19 13:55:16,
166,2022-08-10,IRIDOU,2.0,5.0,JL,yes,24.0,2.3,2.0,18.42,0.0,0.02,,2023-06-19 13:57:33,2023-06-19 00:00:19,35.1,21.0,0.0,,M,2023-06-19 00:01:57,2023-06-19 00:02:05,,,,,2023-06-19 00:01:57,23.0,2023-06-19 00:05:02,2023-06-19 00:05:02,19.0,15.0,early manual ignition,IRIDOU,2023-06-19 14:02:16,,2023-06-19 14:02:16,2023-06-19 13:59:11,2023-06-19 13:59:11,,2023-06-19 13:59:19,
167,2022-08-17,IRIDOU,3.0,1.0,JL,yes,25.0,1.5,0.5,19.04,0.0,0.04,,2023-06-19 13:08:57,2023-06-19 00:00:34,34.0,35.0,1.0,2023-06-19 00:03:54,M,2023-06-19 00:04:10,2023-06-19 00:04:33,,,,,2023-06-19 00:04:18,9.0,2023-06-19 00:05:49,2023-06-19 00:05:49,19.0,15.0,glow started before 3:54 but it was the first time it was visible due to lighting,IRIDOU,2023-06-19 13:14:12,2023-06-19 13:12:17,2023-06-19 13:14:12,2023-06-19 13:12:41,2023-06-19 13:12:33,,2023-06-19 13:12:56,
168,2022-08-17,IRIDOU,3.0,2.0,JL,yes,25.0,1.8,0.5,22.95,0.0,0.01,,2023-06-19 13:16:22,2023-06-19 00:00:53,34.0,34.0,0.0,,M,2023-06-19 00:05:01,2023-06-19 00:05:10,,,,,2023-06-19 00:05:04,13.0,2023-06-19 00:06:43,2023-06-19 00:06:43,19.0,15.0,,IRIDOU,2023-06-19 13:22:12,,2023-06-19 13:22:12,2023-06-19 13:20:33,2023-06-19 13:20:30,,2023-06-19 13:20:39,
169,2022-08-17,IRIDOU,3.0,3.0,RD,yes,25.0,1.5,0.5,18.93,0.0,0.02,,2023-06-19 13:32:01,2023-06-19 00:00:16,34.3,33.0,0.0,,M,2023-06-19 00:02:29,2023-06-19 00:02:38,,,,,2023-06-19 00:02:32,12.0,2023-06-19 00:03:03,2023-06-19 00:03:03,19.0,15.0,,IRIDOU,2023-06-19 13:34:48,,2023-06-19 13:34:48,2023-06-19 13:34:17,2023-06-19 13:34:14,,2023-06-19 13:34:23,
170,2022-08-17,IRIDOU,3.0,4.0,RD,yes,19.0,3.0,1.8,18.65,0.0,0.01,,2023-06-19 13:24:14,2023-06-19 00:00:55,34.3,33.0,0.0,,M,2023-06-19 00:05:24,2023-06-19 00:05:30,,,,,2023-06-19 00:05:26,20.0,2023-06-19 00:07:08,2023-06-19 00:07:08,19.0,15.0,,IRIDOU,2023-06-19 13:30:27,,2023-06-19 13:30:27,2023-06-19 13:28:45,2023-06-19 13:28:43,,2023-06-19 13:28:49,
171,2022-08-17,IRIDOU,3.0,5.0,RD,yes,25.0,1.4,0.6,18.55,0.0,0.08,,2023-06-19 13:36:02,2023-06-19 00:00:41,34.3,32.0,0.0,,M,2023-06-19 00:06:41,2023-06-19 00:06:44,,,,,2023-06-19 00:06:42,4.0,2023-06-19 00:07:05,2023-06-19 00:07:05,19.0,15.0,,IRIDOU,2023-06-19 13:42:26,,2023-06-19 13:42:26,2023-06-19 13:42:03,2023-06-19 13:42:02,,2023-06-19 13:42:05,
172,2022-08-17,IRIDOU,3.0,6.0,RD,yes,19.0,2.7,1.0,18.27,0.0,0.045,,2023-06-19 13:44:05,2023-06-19 00:00:46,34.0,32.0,0.0,,M,2023-06-19 00:06:21,2023-06-19 00:06:24,2023-06-19 00:06:13,2023-06-19 00:06:16,,,2023-06-19 00:06:21,22.0,2023-06-19 00:06:36,2023-06-19 00:06:36,19.0,15.0,,IRIDOU,2023-06-19 13:49:55,,2023-06-19 13:49:55,2023-06-19 13:49:40,2023-06-19 13:49:40,2023-06-19 13:49:32,2023-06-19 13:49:43,2023-06-19 13:49:35
173,2022-08-17,IRIDOU,3.0,7.0,RD,yes,16.0,1.8,0.8,18.13,0.0,0.01,,2023-06-19 13:51:06,2023-06-19 00:00:30,34.1,31.0,0.0,,M,2023-06-19 00:06:19,2023-06-19 00:06:26,,,,,2023-06-19 00:06:22,5.0,2023-06-19 00:06:44,2023-06-19 00:06:44,19.0,15.0,,IRIDOU,2023-06-19 13:57:20,,2023-06-19 13:57:20,2023-06-19 13:56:58,2023-06-19 13:56:55,,2023-06-19 13:57:02,
174,2022-08-30,IRIDOU,4.0,1.0,AC,yes,21.0,0.9,0.2,18.23,0.0,0.13999999999999999,,2023-06-19 11:23:52,2023-06-19 00:00:09,29.5,40.0,0.0,,M,2023-06-19 00:03:54,2023-06-19 00:04:00,,,,,2023-06-19 00:03:54,5.0,2023-06-19 00:10:15,2023-06-19 00:10:15,19.0,15.0,,IRIDOU,2023-06-19 11:33:58,,2023-06-19 11:33:58,2023-06-19 11:27:37,2023-06-19 11:27:37,,2023-06-19 11:27:43,
175,2022-08-30,IRIDOU,4.0,2.0,AC,yes,17.5,1.3,0.5,17.75,0.0,0.04,,2023-06-19 11:36:24,2023-06-19 00:00:12,30.0,40.0,0.0,,M,2023-06-19 00:02:17,2023-06-19 00:02:27,,,,,2023-06-19 00:02:24,12.0,2023-06-19 00:04:55,2023-06-19 00:04:55,19.0,15.0,,IRIDOU,2023-06-19 11:41:07,,2023-06-19 11:41:07,2023-06-19 11:38:36,2023-06-19 11:38:29,,2023-06-19 11:38:39,
176,2022-08-30,IRIDOU,5.0,1.0,AC,yes,22.0,1.1,0.6,18.24,0.0,0.2,"first sample pressure bomb maxed at 42, no water. repeated WP. ",2023-06-19 11:42:42,2023-06-19 00:00:07,30.0,40.0,0.0,,M,2023-06-19 00:02:40,2023-06-19 00:02:47,,,,,2023-06-19 00:02:40,19.0,2023-06-19 00:07:55,2023-06-19 00:07:55,19.0,15.0,,IRIDOU,2023-06-19 11:50:30,,2023-06-19 11:50:30,2023-06-19 11:45:15,2023-06-19 11:45:15,,2023-06-19 11:45:22,
177,2022-08-30,IRIDOU,5.0,2.0,AC,yes,17.5,1.0,0.4,17.96,0.0,0.02,,2023-06-19 11:51:45,2023-06-19 00:00:06,30.7,37.0,0.0,,M,2023-06-19 00:02:44,2023-06-19 00:02:52,,,,,2023-06-19 00:02:45,15.0,2023-06-19 00:05:19,2023-06-19 00:05:19,19.0,15.0,,IRIDOU,2023-06-19 11:56:58,,2023-06-19 11:56:58,2023-06-19 11:54:24,2023-06-19 11:54:23,,2023-06-19 11:54:31,
178,2022-08-30,IRIDOU,6.0,1.0,AC,yes,21.0,1.7,0.3,18.02,0.0,0.01,,2023-06-19 11:58:32,2023-06-19 00:00:10,30.7,38.0,0.0,,M,2023-06-19 00:02:45,2023-06-19 00:02:49,,,,,2023-06-19 00:02:48,12.0,2023-06-19 00:05:02,2023-06-19 00:05:02,19.0,15.0,,IRIDOU,2023-06-19 12:03:24,,2023-06-19 12:03:24,2023-06-19 12:01:10,2023-06-19 12:01:07,,2023-06-19 12:01:11,
179,2022-08-30,IRIDOU,6.0,2.0,AC,yes,15.6,0.5,0.3,17.49,0.0,0.1,,2023-06-19 12:06:35,2023-06-19 00:00:12,30.0,37.0,0.0,,M,2023-06-19 00:02:38,2023-06-19 00:02:43,,,,,2023-06-19 00:02:38,16.0,2023-06-19 00:03:27,2023-06-19 00:03:27,19.0,15.0,,IRIDOU,2023-06-19 12:09:50,,2023-06-19 12:09:50,2023-06-19 12:09:01,2023-06-19 12:09:01,,2023-06-19 12:09:06,
180,2022-08-30,IRIDOU,6.0,3.0,AC,yes,12.3,0.7,0.4,17.6,0.0,0.02,,2023-06-19 12:13:08,2023-06-19 00:00:08,30.7,37.0,0.0,,M,2023-06-19 00:02:42,2023-06-19 00:02:45,,,,,2023-06-19 00:02:43,17.0,2023-06-19 00:08:18,2023-06-19 00:08:18,19.0,15.0,,IRIDOU,2023-06-19 12:21:18,,2023-06-19 12:21:18,2023-06-19 12:15:43,2023-06-19 12:15:42,,2023-06-19 12:15:45,
181,2022-08-30,IRIDOU,6.0,4.0,AC,yes,13.5,1.2,0.5,17.4,0.0,0.02,,2023-06-19 12:22:24,2023-06-19 00:00:05,31.8,34.0,0.0,,M,2023-06-19 00:02:32,2023-06-19 00:02:34,,,,,2023-06-19 00:02:32,16.0,2023-06-19 00:05:24,2023-06-19 00:05:24,19.0,15.0,,IRIDOU,2023-06-19 12:27:43,,2023-06-19 12:27:43,2023-06-19 12:24:51,2023-06-19 12:24:51,,2023-06-19 12:24:53,
182,2022-08-30,IRIDOU,6.0,5.0,AC,yes,14.0,0.7,0.3,17.45,0.0,0.03,,2023-06-19 12:29:03,2023-06-19 00:00:10,31.9,34.0,0.0,,M,2023-06-19 00:02:26,2023-06-19 00:02:27,,,,,2023-06-19 00:02:26,7.0,2023-06-19 00:04:10,2023-06-19 00:04:10,19.0,15.0,,IRIDOU,2023-06-19 12:33:03,,2023-06-19 12:33:03,2023-06-19 12:31:19,2023-06-19 12:31:19,,2023-06-19 12:31:20,
183,2022-08-30,IRIDOU,7.0,1.0,AC,yes,25.0,1.5,0.4,19.13,0.0,0.11000000000000001,,2023-06-19 12:34:30,2023-06-19 00:00:10,32.8,32.0,0.0,,M,2023-06-19 00:02:33,2023-06-19 00:02:51,,,,,2023-06-19 00:02:37,17.0,2023-06-19 00:03:30,2023-06-19 00:03:30,19.0,15.0,,IRIDOU,2023-06-19 12:37:50,,2023-06-19 12:37:50,2023-06-19 12:36:57,2023-06-19 12:36:53,,2023-06-19 12:37:11,
184,2022-08-30,IRIDOU,7.0,2.0,AC,yes,25.0,1.7,0.3,18.87,0.0,0.03,,2023-06-19 13:39:17,2023-06-19 00:00:13,33.1,31.0,0.0,,M,2023-06-19 00:03:09,2023-06-19 00:03:26,2023-06-19 00:03:04,2023-06-19 00:03:06,,,2023-06-19 00:03:11,14.0,2023-06-19 00:03:34,2023-06-19 00:03:34,19.0,15.0,,IRIDOU,2023-06-19 13:42:38,,2023-06-19 13:42:38,2023-06-19 13:42:15,2023-06-19 13:42:13,2023-06-19 13:42:08,2023-06-19 13:42:30,2023-06-19 13:42:10
185,2022-08-30,IRIDOU,7.0,3.0,AC,yes,25.0,1.9,0.2,19.29,0.0,0.02,,2023-06-19 12:44:05,2023-06-19 00:00:14,33.1,31.0,0.0,,M,2023-06-19 00:02:54,2023-06-19 00:03:13,,,,,2023-06-19 00:02:58,19.0,2023-06-19 00:03:43,2023-06-19 00:03:43,19.0,15.0,,IRIDOU,2023-06-19 12:47:34,,2023-06-19 12:47:34,2023-06-19 12:46:49,2023-06-19 12:46:45,,2023-06-19 12:47:04,
186,2022-08-30,IRIDOU,7.0,4.0,AC,yes,25.0,2.0,0.7,19.14,0.0,0.06,,2023-06-19 12:50:13,2023-06-19 00:00:11,33.5,30.0,0.0,,M,2023-06-19 00:02:44,2023-06-19 00:02:54,,,,,2023-06-19 00:02:46,14.0,2023-06-19 00:03:12,2023-06-19 00:03:12,19.0,15.0,,IRIDOU,2023-06-19 12:53:14,,2023-06-19 12:53:14,2023-06-19 12:52:48,2023-06-19 12:52:46,,2023-06-19 12:52:56,
187,2022-11-15,IRIDOU,8.0,1.0,RD,yes,22.0,1.0,1.5,18.01,0.0,0.15,,2023-06-19 15:23:39,2023-06-19 00:00:25,22.0,31.0,0.0,,M,2023-06-19 00:06:03,2023-06-19 00:06:06,2023-06-19 00:06:00,2023-06-19 00:06:01,,,2023-06-19 00:06:01,11.0,2023-06-19 00:07:56,2023-06-19 00:07:56,19.0,16.0,,IRIDOU,2023-06-19 15:31:10,,2023-06-19 15:31:10,2023-06-19 15:29:15,2023-06-19 15:29:17,2023-06-19 15:29:14,2023-06-19 15:29:20,2023-06-19 15:29:15
188,2022-11-15,IRIDOU,8.0,2.0,RD,yes,16.5,3.5,5.0,17.61,0.0,0.03,,2023-06-19 15:34:29,2023-06-19 00:00:20,22.0,29.0,0.0,,M,2023-06-19 00:05:21,2023-06-19 00:05:25,,,,,2023-06-19 00:05:21,21.0,2023-06-19 00:05:56,2023-06-19 00:05:56,19.0,16.0,,IRIDOU,2023-06-19 15:40:05,,2023-06-19 15:40:05,2023-06-19 15:39:30,2023-06-19 15:39:30,,2023-06-19 15:39:34,
189,2022-11-15,IRIDOU,8.0,3.0,RD,yes,20.0,1.3,0.7,17.8,0.0,0.2,,2023-06-19 15:43:43,2023-06-19 00:00:15,22.0,30.0,0.0,,M,2023-06-19 00:04:34,2023-06-19 00:04:40,,,,,2023-06-19 00:04:35,15.0,2023-06-19 00:06:03,2023-06-19 00:06:03,19.0,16.0,,IRIDOU,2023-06-19 15:49:31,,2023-06-19 15:49:31,2023-06-19 15:48:03,2023-06-19 15:48:02,,2023-06-19 15:48:08,
190,2022-11-15,IRIDOU,9.0,1.0,RD,yes,24.0,1.5,1.5,19.68,0.0,0.02,plant 9 has a decent amount of scale pest,2023-06-19 15:51:34,2023-06-19 00:00:11,21.9,29.0,0.0,,M,2023-06-19 00:04:27,2023-06-19 00:04:38,,,,,2023-06-19 00:04:28,29.0,2023-06-19 00:05:27,2023-06-19 00:05:27,19.0,16.0,,IRIDOU,2023-06-19 15:56:50,,2023-06-19 15:56:50,2023-06-19 15:55:51,2023-06-19 15:55:50,,2023-06-19 15:56:01,
191,2022-11-15,IRIDOU,9.0,2.0,RD,yes,21.6,2.0,1.0,19.89,0.0,0.05,,2023-06-19 15:59:07,2023-06-19 00:00:14,21.9,29.0,0.0,,M,2023-06-19 00:04:34,2023-06-19 00:05:00,,,,,2023-06-19 00:04:46,17.0,2023-06-19 00:05:35,2023-06-19 00:05:35,19.0,16.0,,IRIDOU,2023-06-19 16:04:28,,2023-06-19 16:04:28,2023-06-19 16:03:39,2023-06-19 16:03:27,,2023-06-19 16:03:53,
192,2022-11-15,IRIDOU,9.0,3.0,RD,yes,17.0,3.0,0.5,19.57,0.0,0.01,,2023-06-19 16:06:18,2023-06-19 00:00:16,21.6,34.0,0.0,,M,2023-06-19 00:04:25,2023-06-19 00:04:39,,,,,2023-06-19 00:04:29,19.0,2023-06-19 00:05:30,2023-06-19 00:05:30,19.0,16.0,,IRIDOU,2023-06-19 16:11:32,,2023-06-19 16:11:32,2023-06-19 16:10:31,2023-06-19 16:10:27,,2023-06-19 16:10:41,
193,2022-11-15,IRIDOU,9.0,4.0,RD,yes,17.5,1.7,3.5,18.76,0.0,0.01,,2023-06-19 16:13:34,2023-06-19 00:00:14,21.8,37.0,0.0,,M,2023-06-19 00:05:08,2023-06-19 00:05:19,,,,,2023-06-19 00:05:11,22.0,2023-06-19 00:06:27,2023-06-19 00:06:27,19.0,16.0,,IRIDOU,2023-06-19 16:19:47,,2023-06-19 16:19:47,2023-06-19 16:18:31,2023-06-19 16:18:28,,2023-06-19 16:18:39,
194,2022-11-15,IRIDOU,9.0,5.0,RD,yes,18.0,1.5,1.0,19.43,0.0,0.05,,2023-06-19 16:22:25,2023-06-19 00:00:26,22.0,38.0,0.0,,M,2023-06-19 00:04:34,2023-06-19 00:04:45,,,,,2023-06-19 00:04:36,24.0,2023-06-19 00:05:20,2023-06-19 00:05:20,19.0,16.0,,IRIDOU,2023-06-19 16:27:19,,2023-06-19 16:27:19,2023-06-19 16:26:35,2023-06-19 16:26:33,,2023-06-19 16:26:44,
195,2022-07-13,MALLAU,1.0,1.0,JL,yes,25.0,23.0,13.0,28.89,1.0,0.18,,2023-06-19 11:35:46,2023-06-19 11:35:46,31.0,35.0,0.0,,M,2023-06-19 11:46:27,2023-06-19 11:46:40,2023-06-19 11:46:12,2023-06-19 11:46:19,,,2023-06-19 11:46:32,14.0,2023-06-19 11:49:31,2023-06-19 11:49:31,18.0,15.0,"missing straight on angle, only have above view, unable to tell best guess",MALLAU,2023-06-19 11:49:31,,2023-06-19 11:49:31,2023-06-19 11:46:32,2023-06-19 11:46:27,2023-06-19 11:46:12,2023-06-19 11:46:40,2023-06-19 11:46:19
196,2022-07-13,MALLAU,1.0,2.0,JL,yes,25.0,24.0,12.0,29.91,1.0,0.08,,2023-06-19 12:56:54,2023-06-19 12:56:54,29.6,42.0,0.0,,M,2023-06-19 13:07:39,2023-06-19 13:07:50,,,,,2023-06-19 13:07:47,18.0,2023-06-19 13:09:40,2023-06-19 13:09:40,18.0,15.0,"short burn, only burned part of branch",MALLAU,2023-06-19 13:09:40,,2023-06-19 13:09:40,2023-06-19 13:07:47,2023-06-19 13:07:39,,2023-06-19 13:07:50,
197,2022-07-13,MALLAU,1.0,3.0,JL,yes,25.0,19.0,14.0,31.27,5.0,0.09,,2023-06-19 13:17:35,2023-06-19 13:17:35,30.0,40.0,0.0,,M,2023-06-19 13:24:51,2023-06-19 13:25:11,,,,,2023-06-19 13:24:58,18.0,2023-06-19 13:26:38,2023-06-19 13:26:38,18.0,15.0,"straight on video was cut short, unable to tell, best guess",MALLAU,2023-06-19 13:26:38,,2023-06-19 13:26:38,2023-06-19 13:24:58,2023-06-19 13:24:51,,2023-06-19 13:25:11,
198,2022-07-13,MALLAU,2.0,1.0,JL,yes,25.0,22.0,16.0,26.12,0.0,0.15,,2023-06-19 13:29:08,2023-06-19 13:29:08,30.0,38.0,0.0,,M,2023-06-19 13:39:42,2023-06-19 13:39:59,,,,,2023-06-19 13:39:45,24.0,2023-06-19 13:52:26,2023-06-19 13:52:26,18.0,15.0,,MALLAU,2023-06-19 13:52:26,,2023-06-19 13:52:26,2023-06-19 13:39:45,2023-06-19 13:39:42,,2023-06-19 13:39:59,
199,2022-07-13,MALLAU,2.0,2.0,JL,yes,25.0,15.0,7.0,29.34,0.0,0.1,,2023-06-19 13:54:39,2023-06-19 13:54:39,29.6,36.0,0.0,,M,2023-06-19 14:02:45,2023-06-19 14:03:05,,,,,2023-06-19 14:02:51,10.0,2023-06-19 14:04:08,2023-06-19 14:04:08,18.0,15.0,,MALLAU,2023-06-19 14:04:08,,2023-06-19 14:04:08,2023-06-19 14:02:51,2023-06-19 14:02:45,,2023-06-19 14:03:05,
200,2022-07-13,MALLAU,2.0,3.0,JL,yes,25.0,21.0,18.0,35.82,2.0,0.1,,2023-06-19 14:06:46,2023-06-19 14:06:46,29.8,35.0,0.0,,M,2023-06-19 14:13:22,2023-06-19 14:13:43,,,,,2023-06-19 14:13:29,32.0,2023-06-19 14:17:18,2023-06-19 14:17:18,18.0,15.0,,MALLAU,2023-06-19 14:17:18,,2023-06-19 14:17:18,2023-06-19 14:13:29,2023-06-19 14:13:22,,2023-06-19 14:13:43,
201,2022-07-13,MALLAU,3.0,1.0,JL,yes,25.0,17.0,8.0,23.06,0.0,0.13999999999999999,,2023-06-19 14:30:20,2023-06-19 14:30:20,30.1,36.0,0.0,,M,2023-06-19 14:36:52,2023-06-19 14:37:07,,,,,2023-06-19 14:36:58,28.0,2023-06-19 14:46:48,2023-06-19 14:46:48,18.0,15.0,,MALLAU,2023-06-19 14:46:48,,2023-06-19 14:46:48,2023-06-19 14:36:58,2023-06-19 14:36:52,,2023-06-19 14:37:07,
202,2022-07-13,MALLAU,3.0,2.0,JL,yes,25.0,13.0,10.0,30.44,10.0,0.09,,2023-06-19 14:54:21,2023-06-19 14:54:21,30.4,37.0,0.0,,M,2023-06-19 15:00:10,2023-06-19 15:00:42,,,,,2023-06-19 15:00:17,43.0,2023-06-19 15:05:10,2023-06-19 15:05:10,18.0,15.0,,MALLAU,2023-06-19 15:05:10,,2023-06-19 15:05:10,2023-06-19 15:00:17,2023-06-19 15:00:10,,2023-06-19 15:00:42,
203,2022-07-13,MALLAU,3.0,3.0,JL,yes,25.0,12.0,10.0,26.54,7.0,0.12,,2023-06-19 15:15:10,2023-06-19 15:15:10,31.5,32.0,0.0,,M,2023-06-19 15:21:42,2023-06-19 15:21:54,,,,,2023-06-19 15:21:47,33.0,2023-06-19 15:23:30,2023-06-19 15:23:30,18.0,15.0,,MALLAU,2023-06-19 15:23:30,,2023-06-19 15:23:30,2023-06-19 15:21:47,2023-06-19 15:21:42,,2023-06-19 15:21:54,
204,2022-07-13,MALLAU,4.0,1.0,JL,yes,25.0,24.0,16.0,39.06,3.0,0.21000000000000002,,2023-06-19 15:29:40,2023-06-19 15:29:40,31.5,32.0,0.0,,M,2023-06-19 15:36:12,2023-06-19 15:37:05,,,,,2023-06-19 15:36:26,34.0,2023-06-19 15:38:26,2023-06-19 15:38:26,18.0,15.0,,MALLAU,2023-06-19 15:38:26,,2023-06-19 15:38:26,2023-06-19 15:36:26,2023-06-19 15:36:12,,2023-06-19 15:37:05,
205,2022-07-13,MALLAU,5.0,1.0,JL,yes,25.0,16.0,10.0,34.46,8.0,0.2,,2023-06-19 15:45:09,2023-06-19 15:45:09,30.7,34.0,0.0,,M,2023-06-19 15:51:31,2023-06-19 15:51:55,,,,,2023-06-19 15:51:37,32.0,2023-06-19 15:58:46,2023-06-19 15:58:46,18.0,15.0,,MALLAU,2023-06-19 15:58:46,,2023-06-19 15:58:46,2023-06-19 15:51:37,2023-06-19 15:51:31,,2023-06-19 15:51:55,
206,2022-08-09,MALLAU,6.0,1.0,JC,yes,25.0,21.3,21.2,27.11,3.0,0.25,,2023-06-19 11:20:42,2023-06-19 11:20:42,32.0,50.0,0.0,,1,2023-06-19 11:22:43,2023-06-19 11:23:03,2023-06-19 11:32:11,,2023-06-19 11:32:18,2023-06-19 11:32:38,2023-06-19 11:32:11,17.0,2023-06-19 11:40:06,2023-06-19 11:40:06,19.0,15.0,"first ignition by touching pilot flame; second and third ignitions by manual; for second ignition, was still flaming when ignited a third time manually",MALLAU,2023-06-19 11:40:06,,2023-06-19 11:40:06,2023-06-19 11:32:11,2023-06-19 11:22:43,2023-06-19 11:32:11,2023-06-19 11:23:03,
207,2022-08-09,MALLAU,6.0,2.0,JC,yes,23.5,19.5,15.0,24.2,5.0,0.19,,2023-06-19 11:42:22,2023-06-19 11:42:22,32.0,41.0,1.0,2023-06-19 11:52:59,M,2023-06-19 11:54:19,2023-06-19 11:54:32,,,,,2023-06-19 11:54:20,18.0,2023-06-19 12:04:29,2023-06-19 12:04:29,19.0,15.0,,MALLAU,2023-06-19 12:04:29,2023-06-19 11:52:59,2023-06-19 12:04:29,2023-06-19 11:54:20,2023-06-19 11:54:19,,2023-06-19 11:54:32,
208,2022-08-09,MALLAU,7.0,1.0,AC,yes,25.0,21.7,18.2,34.97,0.0,0.2,,2023-06-19 12:05:58,2023-06-19 12:05:58,31.8,39.0,0.0,,M,2023-06-19 12:16:58,2023-06-19 12:17:03,,,,,2023-06-19 12:17:00,27.0,2023-06-19 12:20:39,2023-06-19 12:20:39,19.0,15.0,,MALLAU,2023-06-19 12:20:39,,2023-06-19 12:20:39,2023-06-19 12:17:00,2023-06-19 12:16:58,,2023-06-19 12:17:03,
209,2022-08-09,MALLAU,7.0,2.0,AC,yes,25.0,18.0,16.9,25.94,0.0,0.08,,2023-06-19 12:22:58,2023-06-19 12:22:58,32.6,36.0,0.0,,M,2023-06-19 12:32:45,2023-06-19 12:33:10,2023-06-19 12:23:51,2023-06-19 12:23:56,,,2023-06-19 12:33:07,26.0,2023-06-19 12:34:26,2023-06-19 12:34:26,19.0,15.0,first ignition by touching pilot flame; second manual,MALLAU,2023-06-19 12:34:26,,2023-06-19 12:34:26,2023-06-19 12:33:07,2023-06-19 12:32:45,2023-06-19 12:23:51,2023-06-19 12:33:10,2023-06-19 12:23:56
210,2022-08-09,MALLAU,7.0,3.0,AC,yes,25.0,19.8,13.0,35.49,2.0,0.06999999999999999,,2023-06-19 12:48:49,2023-06-19 12:48:49,33.2,34.0,0.0,,M,2023-06-19 12:55:15,2023-06-19 12:57:04,,,,,2023-06-19 12:56:25,37.0,2023-06-19 13:00:41,2023-06-19 13:00:41,19.0,15.0,,MALLAU,2023-06-19 13:00:41,,2023-06-19 13:00:41,2023-06-19 12:56:25,2023-06-19 12:55:15,,2023-06-19 12:57:04,
