"","species","ignition","prop_ig","fh","fd","temp_change","heat_flux_change","r_fh","r_fd","r_temp_change","r_heat_flux_change"
"116","SALAPI","1",0.444444444444444,1.1436787356452,-0.22913017711963,-0.495169494169249,0.13621531338125,-0.777436509988142,-1.35800148087283,-0.796843444307437,-1.82219438036959
"117","SALAPI","1",0.444444444444444,1.1436787356452,0.664253607936386,-0.802201122825665,-0.647724476473139,-0.488685206780196,-0.193655935408611,-0.969808479946984,-2.20352292443166
"118","SALAPI","1",0.444444444444444,0.988403575823581,-0.165317049615629,1.30697267403146,2.04297480193464,-0.0295241350057891,-0.787965875308909,0.811857446654651,0.126502775877441
"119","SALAPI","M",0.444444444444444,-0.797260762125038,1.3661980104804,-0.949042336530909,-1.20537168550949,-1.73324553555756,0.820443738416473,-1.40611163886239,-3.00758916884184
"120","SALAPI","M",0.444444444444444,-1.18544866167909,-0.356756432127632,-0.00792364869276027,-0.717857652137415,-1.57601472362492,-0.528107460924818,-0.19387310540783,-1.87465639705693
"121","SALAPI","M",0.444444444444444,-0.719623182214229,-0.292943304623631,-0.381701283578833,-0.515511823155494,-0.986299326905298,-0.348037091624054,-0.510128925046801,-1.49956858086006
"122","SALAPI","M",0.444444444444444,-0.952535921946657,-0.165317049615629,-0.421748887316627,-0.54843300346214,-1.31286113794841,-0.308290326478171,-0.593657585979254,-1.66306638142368
"123","SALAPI","1",0.444444444444444,2.30824243430734,-0.612008942143636,0.679560215472696,4.86320490074086,0.194353137521898,-1.75461141618779,0.0535594502732215,0.473040521952712
"124","SALAPI","1",0.444444444444444,1.45422905528844,-0.420569559631633,0.27908417809476,2.64325832061249,-0.189463862624609,-1.12194376165973,-0.128605445773191,-1.09130261063547
"125","SALAPI","M",0.444444444444444,0.600215676269533,-0.612008942143636,-1.59647859695857,-0.733796294404318,-0.217519756807913,-0.799837375289969,-0.761493562888661,-1.58169388303149
"126","SALAPI","1",0.444444444444444,0.289665356626295,-0.80344832465564,-0.441772689185524,-0.581577428119053,-0.488074118912213,-0.953744892340026,0.41178237972794,-1.37370791851148
"127","SALAPI","M",0.444444444444444,-0.409072862570991,-0.420569559631633,-0.50851869541518,-0.315117357424953,-0.911678690120362,-0.351167402660719,-0.298362440319037,-1.25180151311174
"128","SALAPI","1",0.444444444444444,0.600215676269533,-0.80344832465564,-0.621986906005594,-0.437826999490732,-0.285766036957955,-1.09380282930778,-0.589831228800092,-1.90905919435448
"129","SALAPI","1",0.444444444444444,0.444940516447914,-0.548195814639635,-0.114717258660209,-0.406738480502922,-0.671570993368226,-0.520902579894321,-0.671779137734642,-1.65675560283401
"130","SALAPI","1",0.444444444444444,1.76477937493168,-0.80344832465564,-0.194812466135798,-0.216487239446001,0.548765726847933,-0.869527047888827,-0.798072968479557,-1.60524202080011
"131","SALAPI","M",0.444444444444444,2.38588001421815,0.34518797041638,0.379203187439244,3.03414525578058,-0.622815918191024,-1.81626733921673,-0.586733893274668,-1.42981041683569
"132","SALAPI","1",0.444444444444444,1.29895389546682,-0.484382687135634,1.56728209832712,2.17004134443174,0.128514747755092,-1.35876963482978,0.682031533673479,0.18339470264944
"133","SALAPI","M",0.444444444444444,0.289665356626295,-0.292943304623631,-0.114717258660209,-0.829633129390363,-0.479838704536561,-0.791096186345575,-0.813814547199211,-2.25724861569752
